,open_time,open_price,high_price,low_price,close_price,volume,close_time,asset_volume,no_of_trades,TBBAV,TBQAV,UNUSED,symbol
146,1721728800000,0.685100,0.686700,0.678300,0.679500,86103.9,1721732399999,58712.5125400,1089,35164.9,23972.8312800,0,PERPUSDT
147,1721728800000,0.3854000,0.3857000,0.3825000,0.3829000,2031601,1721732399999,780276.1852000,3522,895867,344174.7852000,0,SEIUSDT
148,1721728800000,2.3611000,2.3651000,2.3264000,2.3305000,3944305,1721732399999,9245789.8848000,27709,1554933,3645314.6610000,0,WLDUSDT
149,1721728800000,4.533,4.540,4.510,4.516,475667.8,1721732399999,2152743.1829,5221,194826.6,881846.3220,0,FILUSDT
150,1721728800000,0.029390,0.029420,0.029216,0.029276,4275682,1721732399999,125340.829496,1555,2006464,58846.937771,0,VETUSDT
151,1721728800000,0.001493,0.001496,0.001487,0.001489,62551431,1721732399999,93275.541685,893,28933006,43156.933665,0,REEFUSDT
152,1721728800000,0.05017,0.05021,0.04974,0.04977,1074036,1721732399999,53604.42503,692,429797,21438.52054,0,SKLUSDT
153,1721728800000,159.34,162.67,159.34,160.99,6557.134,1721732399999,1054204.47690,5304,4124.226,662896.75367,0,XMRUSDT
154,1721728800000,2.7120000,2.7200000,2.6710000,2.7050000,4061414.9,1721732399999,10954230.97120000,20245,1808461.7,4880443.99200000,0,ETHFIUSDT
155,1721728800000,0.584900,0.588400,0.581800,0.583600,649637.9,1721732399999,380575.7140800,2719,292210.5,171157.3393600,0,HOOKUSDT
156,1721728800000,1.6186000,1.6203000,1.6052000,1.6126000,812052.0,1721732399999,1310012.87104000,8479,363816.8,587327.50543000,0,SAGAUSDT
157,1721728800000,0.3010000,0.3016000,0.2992000,0.2996000,308315.9,1721732399999,92615.18151000,1136,136084.2,40889.57476000,0,NFPUSDT
158,1721728800000,0.5164000,0.5181000,0.5087000,0.5101000,994088.5,1721732399999,509548.59723000,2826,378593.1,194214.84043000,0,TNSRUSDT
159,1721728800000,1.3355,1.3355,1.3355,1.3355,0,1721732399999,0,0,0,0,0,WAVESUSDT
160,1721728800000,0.00638,0.00646,0.00633,0.00636,886194804,1721732399999,5673055.01027,11577,449544558,2879446.32504,0,STMXUSDT
161,1721728800000,2437.8,2438.8,2429.4,2434.8,23.141,1721732399999,56307.6511,404,5.198,12652.3283,0,BTCDOMUSDT
162,1721728800000,1.401,1.403,1.394,1.396,235408.5,1721732399999,329145.8865,1951,83659.1,117046.0052,0,DYDXUSDT
163,1721728800000,1.7655000,1.7677000,1.7521000,1.7613000,74489,1721732399999,131234.6635000,1368,37757,66553.6980000,0,PHBUSDT
164,1721728800000,383.87,384.32,381.86,382.61,3678.037,1721732399999,1408603.73328,5762,1341.622,513860.29373,0,BCHUSDT
165,1721728800000,0.25389,0.25444,0.25271,0.25327,299350,1721732399999,75915.44051,1041,151677,38465.74624,0,DUSKUSDT
166,1721728800000,2.272800,2.275200,2.263000,2.265800,15598.6,1721732399999,35388.3803700,566,6186.8,14038.5392700,0,RONINUSDT
167,1721728800000,51.31,51.37,51.08,51.27,2568.687,1721732399999,131507.08533,1162,1025.122,52524.55888,0,COMPUSDT
168,1721728800000,0.33130,0.33170,0.32990,0.33080,538006,1721732399999,178045.74720,1374,279730,92551.55140,0,SANDUSDT
169,1721728800000,3521.12,3528.26,3510.50,3522.18,39583.688,1721732399999,139346538.27133,62292,18385.925,64738756.08217,0,ETHUSDT
170,1721728800000,0.0087930,0.0088060,0.0087430,0.0087620,156154605,1721732399999,1370344.6600600,7132,74482014,653720.7901060,0,BOMEUSDT
171,1721728800000,45.58000,45.62000,45.40000,45.48000,379.0,1721732399999,17246.752000,247,232.4,10571.563000,0,BSVUSDT
172,1721728800000,0.1212680,0.1214590,0.1205410,0.1208080,197564,1721732399999,23906.9824470,705,104156,12610.9944780,0,DODOXUSDT
173,1721728800000,0.0711,0.0713,0.0706,0.0707,3158970,1721732399999,224251.0126,937,1640120,116498.8325,0,FLMUSDT
174,1721728800000,0.283,0.283,0.281,0.282,9686576.3,1721732399999,2731345.1515,3131,4651834.5,1311957.2246,0,CRVUSDT
175,1721728800000,7.8530,7.8690,7.8240,7.8320,136594,1721732399999,1071750.3300,3738,74540,585016.1490,0,UNIUSDT
176,1721728800000,0.1521300,0.1529000,0.1511800,0.1518100,4140614,1721732399999,629548.8932800,4934,1915209,291255.9130700,0,ALTUSDT
177,1721728800000,5.9570,5.9590,5.9100,5.9150,223348,1721732399999,1324771.0840,4996,89225,529300.8310,0,NEARUSDT
178,1721728800000,32.747000,32.822000,32.632000,32.771000,3876.24,1721732399999,126933.34802000,1298,1864.32,61062.61530000,0,GMXUSDT
179,1721728800000,0.03515,0.03517,0.03504,0.03508,892419,1721732399999,31334.07928,303,427209,15003.13850,0,1000XECUSDT
180,1721728800000,0.1945,0.1948,0.1933,0.1942,2077019.9,1721732399999,403201.10607,2445,1046267.4,203181.73580,0,DARUSDT
181,1721728800000,0.7243000,0.7250000,0.7194000,0.7215000,260118.9,1721732399999,187836.18711000,1496,92879.3,67075.87481000,0,AXLUSDT
182,1721728800000,2.4418000,2.4469000,2.4306000,2.4309000,42684.1,1721732399999,104066.26362000,1641,17361.1,42324.80200000,0,MAVIAUSDT
183,1721728800000,2.47500,2.47500,2.47500,2.47500,0,1721732399999,0,0,0,0,0,GALUSDT
184,1721728800000,790.3,790.5,787.5,787.9,7.423,1721732399999,5858.0659,162,2.522,1988.3642,0,DEFIUSDT
185,1721728800000,0.5587000,0.5599000,0.5560000,0.5564000,1783076,1721732399999,994814.1322000,3524,509470,284149.1640000,0,LISTAUSDT
186,1721728800000,0.3284000,0.3291000,0.3265000,0.3269000,1510564.1,1721732399999,494872.00475000,2513,694926.2,227870.38822000,0,WUSDT
187,1721728800000,0.09229,0.09256,0.09191,0.09197,2081786,1721732399999,192001.36579,1608,1026512,94733.35369,0,ROSEUSDT
188,1721728800000,0.10339,0.10379,0.10310,0.10325,7721120,1721732399999,798802.94703,2791,4353451,450338.01527,0,XLMUSDT
189,1721728800000,0.0401800,0.0402300,0.0399300,0.0399800,1986586,1721732399999,79542.3991600,716,747845,29970.9873600,0,WAXPUSDT
190,1721728800000,66897.00,66950.70,66773.10,66869.20,1692.182,1721732399999,113157212.22870,26674,685.664,45855713.92700,0,BTCUSDT
191,1721728800000,0.2747,0.2752,0.2731,0.2736,1110847,1721732399999,304527.3403,1956,603128,165421.3854,0,BAKEUSDT
192,1721728800000,0.7009000,0.7009000,0.7009000,0.7009000,0,1721732399999,0,0,0,0,0,AGIXUSDT
193,1721728800000,0.1622,0.1629,0.1618,0.1624,315388,1721732399999,51227.8219,826,166708,27083.3874,0,CTSIUSDT
194,1721728800000,2.701,2.704,2.685,2.686,57364.7,1721732399999,154505.2885,746,33378.2,89908.6038,0,QTUMUSDT
195,1721728800000,0.5051000,0.5074000,0.5017000,0.5019000,366959,1721732399999,185271.1806000,1400,146530,74007.4086000,0,YGGUSDT
196,1721728800000,72.36,72.37,72.13,72.16,19099.398,1721732399999,1379935.56147,4203,8403.650,607206.82455,0,LTCUSDT
197,1721728800000,0.0249290,0.0250610,0.0248540,0.0248650,7689570,1721732399999,191918.2223170,1748,3726495,93043.9454670,0,ACHUSDT
198,1721728800000,0.02451,0.02454,0.02434,0.02440,40619207,1721732399999,992995.99503,3597,20342398,497362.24580,0,GALAUSDT
199,1721728800000,0.1734,0.1737,0.1725,0.1726,901410.2,1721732399999,156000.55623,1057,357896.6,61960.54772,0,IOTAUSDT
200,1721728800000,1.755000,1.759400,1.746400,1.751000,207585.5,1721732399999,363860.7083400,3055,100571.5,176336.6800400,0,HIGHUSDT
201,1721728800000,0.13215,0.13229,0.13211,0.13221,2412725,1721732399999,318985.21082,1577,1277171,168855.26093,0,TRXUSDT
202,1721728800000,2.602100,2.605100,2.587300,2.592100,121402,1721732399999,315148.885600,2593,56636,147073.924700,0,JTOUSDT
203,1721728800000,0.5619000,0.5631000,0.5597000,0.5613000,270558,1721732399999,151907.8155000,1288,133463,74935.0640000,0,MINAUSDT
204,1721728800000,6.9424000,6.9517000,6.9084000,6.9092000,137375.4,1721732399999,950855.05512000,4094,68561.5,474444.67133000,0,TONUSDT
205,1721728800000,0.2835,0.2845,0.2827,0.2830,235732.4,1721732399999,66905.28681,988,135762.8,38553.03442,0,OMGUSDT
206,1721728800000,0.028375,0.028416,0.028104,0.028150,25302731,1721732399999,714382.582562,4739,12625267,356491.408630,0,JASMYUSDT
207,1721728800000,0.1095700,0.1096200,0.1087600,0.1090300,9673528,1721732399999,1056289.6499700,7067,4394681,479889.4440800,0,1000RATSUSDT
208,1721728800000,29.602,29.723,29.118,29.469,397975.4,1721732399999,11696370.7257,35995,180959.8,5319787.8937,0,ENSUSDT
209,1721728800000,0.586,0.586,0.583,0.584,1651482.3,1721732399999,965682.7868,1425,770155.2,450317.4881,0,EOSUSDT
210,1721728800000,0.08043,0.08049,0.07959,0.07959,1722642,1721732399999,137840.30383,1210,570398,45660.94053,0,NKNUSDT
211,1721728800000,30.5410,30.5920,30.3960,30.4690,140924,1721732399999,4295555.6270,10790,62851,1916080.0590,0,AVAXUSDT
212,1721728800000,0.9716000,0.9732000,0.9682000,0.9687000,28401,1721732399999,27574.8744000,528,13749,13347.7800000,0,AGLDUSDT
213,1721728800000,0.6792000,0.6798000,0.6757000,0.6775000,77997,1721732399999,52854.7399000,690,40026,27124.9850000,0,SUPERUSDT
214,1721728800000,51.8400,52.4800,51.6300,52.1900,15831.82,1721732399999,824843.748100,4759,6774.72,353272.440800,0,METISUSDT
215,1721728800000,5.0810000,5.0820000,5.0200000,5.0200000,830990.9,1721732399999,4194330.28410000,12409,368216.5,1858507.73600000,0,ZROUSDT
216,1721728800000,6.097,6.101,6.067,6.075,222326.8,1721732399999,1352027.5727,4157,92554.2,562935.5164,0,DOTUSDT
217,1721728800000,0.20702,0.20796,0.20592,0.20745,1987051,1721732399999,411645.64228,2726,1259600,260976.85161,0,GRTUSDT
218,1721728800000,0.7287000,0.7305000,0.7200000,0.7211000,374232,1721732399999,271628.2160000,2206,172568,125385.4187000,0,EDUUSDT
219,1721728800000,2748.50,2750.60,2734.20,2740.80,183.036,1721732399999,501647.96960,3406,90.036,246791.29380,0,MKRUSDT
220,1721728800000,0.2459,0.2466,0.2446,0.2447,684157,1721732399999,167986.3594,1445,343673,84423.6102,0,CHRUSDT
221,1721728800000,0.622,0.622,0.619,0.620,162550.5,1721732399999,100850.6699,521,97529.3,60521.6957,0,FLOWUSDT
222,1721728800000,326.42,326.70,324.47,324.92,1203.030,1721732399999,391715.51971,2986,576.983,187812.74393,0,TAOUSDT
223,1721728800000,0.1963,0.1968,0.1957,0.1962,574563.5,1721732399999,112784.18051,809,251828.4,49443.95430,0,BATUSDT
224,1721728800000,0.503900,0.504800,0.501700,0.502100,106097,1721732399999,53416.953000,862,54590,27486.936700,0,NTRNUSDT
225,1721728800000,0.6278000,0.6296000,0.6177000,0.6193000,4429004.7,1721732399999,2756429.02721000,8777,1764118.6,1097668.23236000,0,STRKUSDT
226,1721728800000,0.006142,0.006143,0.006093,0.006096,7770551,1721732399999,47556.968377,510,3960847,24253.185817,0,IOSTUSDT
227,1721728800000,7.30400,7.30700,7.26200,7.28500,75993.2,1721732399999,553792.390100,2828,36933.6,269112.729100,0,APTUSDT
228,1721728800000,0.07079,0.07082,0.07045,0.07052,3752196,1721732399999,264988.73653,2088,1709550,120716.07196,0,HBARUSDT
229,1721728800000,0.0044720,0.0044730,0.0044450,0.0044480,5825671,1721732399999,25977.2491950,463,1977466,8818.2635620,0,XVGUSDT
230,1721728800000,0.203300,0.203340,0.201620,0.201620,395243,1721732399999,79974.022230,1215,137755,27877.598480,0,STEEMUSDT
231,1721728800000,22.020,22.040,21.880,21.900,5430.8,1721732399999,119230.1700,702,2200.1,48335.6410,0,KSMUSDT
232,1721728800000,0.17957,0.18019,0.17864,0.17864,863585,1721732399999,154878.71502,1911,386309,69329.44789,0,BLZUSDT
233,1721728800000,0.2166000,0.2175000,0.2146000,0.2148000,2253045,1721732399999,486657.1092000,2107,765851,165414.9197000,0,PIXELUSDT
234,1721728800000,1.3612000,1.3640000,1.3556000,1.3580000,537751,1721732399999,731624.6473000,4601,275175,374476.6032000,0,FETUSDT
235,1721728800000,0.01462,0.01464,0.01456,0.01456,4228665,1721732399999,61705.93163,641,2197011,32066.18177,0,CELRUSDT
236,1721728800000,0.1657,0.1658,0.1649,0.1652,466560,1721732399999,77177.8414,472,140891,23303.3461,0,C98USDT
237,1721728800000,0.017398,0.017427,0.017320,0.017329,179250568,1721732399999,3112304.639569,8420,63036306,1094183.486019,0,1000SHIBUSDT
238,1721728800000,1.5934,1.5984,1.5840,1.5933,318585,1721732399999,507129.9915,3596,156605,249311.3160,0,IMXUSDT
239,1721728800000,0.0145000,0.0145200,0.0143750,0.0144160,284840755,1721732399999,4114564.2543580,15589,116507208,1683813.7297200,0,NOTUSDT
240,1721728800000,1.4174000,1.4174000,1.4174000,1.4174000,0,1721732399999,0,0,0,0,0,STRAXUSDT
241,1721728800000,0.21214,0.21269,0.21103,0.21120,523795,1721732399999,111008.40202,1428,248975,52808.84518,0,WOOUSDT
242,1721728800000,0.001805,0.001808,0.001800,0.001801,36965045,1721732399999,66685.972915,796,18837169,33985.524080,0,HOTUSDT
243,1721728800000,4.555000,4.564000,4.516000,4.521000,21081.7,1721732399999,95599.8499000,874,8957.1,40634.7121000,0,CYBERUSDT
244,1721728800000,2.4110,2.4160,2.4020,2.4040,73656,1721732399999,177403.8610,989,26702,64318.9130,0,MASKUSDT
245,1721728800000,0.869,0.872,0.867,0.870,286130.1,1721732399999,248707.5911,1005,170650.3,148368.7070,0,GTCUSDT
246,1721728800000,95.720,95.890,95.370,95.520,5089.4,1721732399999,486803.6240,2710,2558.2,244725.0890,0,AAVEUSDT
247,1721728800000,13.0660,13.0990,13.0000,13.0270,19417.39,1721732399999,253328.348970,2357,8130.38,106136.046400,0,OMNIUSDT
248,1721728800000,0.815400,0.821100,0.810000,0.818600,7993881.7,1721732399999,6526966.2986300,18550,4045712.5,3303896.1462900,0,ARBUSDT
249,1721728800000,6.616100,6.616100,6.616100,6.616100,0,1721732399999,0,0,0,0,0,RNDRUSDT
250,1721728800000,25.511000,25.536000,25.367000,25.376000,46094.1,1721732399999,1173685.4735000,5073,17093.6,435213.5613000,0,INJUSDT
251,1721728800000,31.526,31.555,31.296,31.299,10678.2,1721732399999,335686.5319,2662,3974.9,124985.4965,0,ARUSDT
252,1721728800000,0.04299,0.04301,0.04277,0.04284,1114837,1721732399999,47826.07654,444,402312,17275.79772,0,ARPAUSDT
